GHSA ID,CVE ID,Severity,Package,Ecosystem,Summary,KEV
GHSA-fqq2-xp7m-xvm8,CVE-2020-36435,HIGH,ruspiro-singleton,crates.io,Data race in ruspiro-singleton,
GHSA-gh87-6jr3-8q47,CVE-2021-25903,HIGH,cache,crates.io,Null pointer deference in cache,
GHSA-w74j-v8xh-3w5h,CVE-2021-37667,HIGH,tensorflow,PyPI,Reference binding to nullptr in unicode encoding,
GHSA-h7qh-3h6f-w79p,CVE-2020-35909,HIGH,multihash,crates.io,Unexpected panic in multihash,
GHSA-7774-7vr3-cc8j,CVE-2021-39155,HIGH,istio.io/istio,Go,Authorization Policy Bypass Due to Case Insensitive Host Comparison,
GHSA-88f9-7xxh-c688,CVE-2021-39174,HIGH,cachethq/cachet,Packagist,Cachet configuration leak,
GHSA-x4qm-mcjq-v2gf,CVE-2021-38192,HIGH,prost-types,crates.io,Overflow in prost-types,
GHSA-7xwj-5r4v-429p,CVE-2021-37681,HIGH,tensorflow,PyPI,NPE in TFLite,
GHSA-686f-ch3r-xwmh,CVE-2020-36436,HIGH,unicycle,crates.io,Data races in unicycle,
GHSA-g8wg-cjwc-xhhp,CVE-2021-37679,HIGH,tensorflow,PyPI,Heap OOB in nested `tf.map_fn` with `RaggedTensor`s,
GHSA-xqfj-vm6h-2x34,CVE-2021-35517,HIGH,org.apache.commons:commons-compress,Maven,Improper Handling of Length Parameter Inconsistency in Compress,
GHSA-3ccq-5vw3-2p6x,CVE-2021-39149,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-gh6x-4whr-2qv4,CVE-2021-37639,HIGH,tensorflow,PyPI,Null pointer dereference and heap OOB read in operations restoring tensors,
GHSA-7fvx-3jfc-2cpc,CVE-2021-37655,HIGH,tensorflow,PyPI,Heap OOB in `ResourceScatterUpdate`,
GHSA-9p9m-9xww-qjcx,CVE-2020-25791,HIGH,sized-chunks,crates.io,Array size is not checked in sized-chunks,
GHSA-gmw6-94gg-2rc2,CVE-2021-39135,HIGH,@npmcli/arborist,npm,UNIX Symbolic Link (Symlink) Following in @npmcli/arborist,
GHSA-hwr7-8gxx-fj5p,CVE-2021-37638,HIGH,tensorflow,PyPI,Null pointer dereference in `RaggedTensorToTensor`,
GHSA-vpc2-7xmf-ppmf,CVE-2020-17048,HIGH,Microsoft.ChakraCore,NuGet,Out-of-bounds Write in ChakraCore,
GHSA-fp52-qw33-mfmw,CVE-2020-16250,HIGH,github.com/hashicorp/vault,Go,Authentication Bypass by Spoofing and Insufficient Verification of Data Authenticity in Hashicorp Vault,
GHSA-qrx8-8545-4wg2,CVE-2021-39148,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-26rr-v2j2-25fh,CVE-2021-32758,HIGH,openmage/magento-lts,Packagist,Layout XML Arbitrary Code Fix ,
GHSA-fhvc-gp6c-h2wx,CVE-2021-26953,HIGH,postscript,crates.io,Read on uninitialized buffer in postscript,
GHSA-83r8-p8v6-6gfm,,HIGH,slock,crates.io,Slock<T> allows sending non-Send types across thread boundaries,
GHSA-7j44-fv4x-79g9,CVE-2019-16141,HIGH,once_cell,crates.io,Improper Input Validation in once_cell,
GHSA-qgm6-9472-pwq7,CVE-2021-23840,HIGH,openssl-src,crates.io,Integer Overflow in openssl-src,
GHSA-fjr6-hm39-4cf9,CVE-2021-25906,HIGH,basic_dsp_matrix,crates.io,Double free in basic_dsp_matrix,
GHSA-hpv4-7p9c-mvfr,CVE-2021-37651,HIGH,tensorflow,PyPI,Heap buffer overflow in `FractionalAvgPoolGrad`,
GHSA-f865-m6cq-j9vx,CVE-2021-29063,HIGH,mpmath,PyPI,ReDOS in Mpmath,
GHSA-hqxw-mm44-gc4r,CVE-2021-39156,HIGH,istio.io/istio,Go,Istio Fragments in Path May Lead to Authorization Policy Bypass,
GHSA-jf43-3v8j-qwwr,,HIGH,multiqueue,crates.io,Data races in multiqueue,
GHSA-2r6q-6c8c-g762,CVE-2020-36456,HIGH,toolshed,crates.io,Data races in toolshed,
GHSA-r2x6-vrxx-jgv4,CVE-2020-36463,HIGH,multiqueue,crates.io,Data races in multiqueue,
GHSA-hph2-m3g5-xxv4,CVE-2021-39151,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-87cj-px37-rc3x,CVE-2021-23422,HIGH,bikeshed,PyPI,OS Command Injection in bikeshed,
GHSA-gcvv-gq92-x94r,CVE-2021-37711,HIGH,shopware/platform,Packagist,Authenticated server-side request forgery in file upload via URL.,
GHSA-xm9f-vxmx-4m58,CVE-2021-32759,HIGH,openmage/magento-lts,Packagist,Data Flow Sanitation Issue Fix ,
GHSA-x54v-qxxr-93qc,CVE-2020-25795,HIGH,sized-chunks,crates.io,Missing release of memory in sized-chunks,
GHSA-f8h4-7rgh-q2gm,CVE-2021-37650,HIGH,tensorflow,PyPI,"Segfault and heap buffer overflow in `{Experimental,}DatasetToTFRecord`",
GHSA-v768-w7m9-2vmm,CVE-2021-37676,HIGH,tensorflow,PyPI,Reference binding to nullptr in shape inference,
GHSA-2367-c296-3mp2,CVE-2018-20990,HIGH,tar,crates.io,Arbitrary file overwrite in tar-rs,
GHSA-mh6h-f25p-98f8,CVE-2019-15544,HIGH,protobuf,crates.io,Uncontrolled memory consumption in protobuf,
GHSA-hgjr-632x-qpp3,CVE-2021-39136,HIGH,baserproject/basercms,Packagist,Cross-site scripting vulnerability in file upload,
GHSA-v5r6-6r3c-wqxc,CVE-2019-15549,HIGH,asn1_der,crates.io,Memory exhaustion in asn1_der,
GHSA-2h3h-q99f-3fhc,CVE-2021-39134,HIGH,@npmcli/arborist,npm,@npmcli/arborist vulnerable to UNIX Symbolic Link (Symlink) Following,
GHSA-xj6r-2jpm-qvxp,CVE-2021-37694,HIGH,@asyncapi/java-spring-cloud-stream-template,npm,Code injection issue for java-spring-cloud-stream-template,
GHSA-jq65-29v4-4x35,CVE-2020-1967,HIGH,openssl-src,crates.io,Null pointer deference in openssl-src ,
GHSA-85j6-f8j6-q26x,CVE-2020-35894,HIGH,obstack,crates.io,Unaligned references in Obstack,
GHSA-gwfj-pw2x-h6c2,CVE-2019-15550,HIGH,simd-json,crates.io,Out of bounds read in simd-json,
GHSA-xxfr-jrgh-x392,CVE-2020-1172,HIGH,Microsoft.ChakraCore,NuGet,Remote code execution in ChakraCore,
GHSA-v5m7-53cv-f3hx,CVE-2020-15254,HIGH,crossbeam-channel,crates.io,crossbeam-channel Undefined Behavior before v0.4.4,
GHSA-q39c-5vh5-vw2p,CVE-2020-27178,HIGH,org.apereo.cas:cas-server-webapp,Maven,Improper Authentication in Apereo CAS,
GHSA-r6jx-9g48-2r5r,CVE-2021-37678,HIGH,tensorflow,PyPI,Arbitrary code execution due to YAML deserialization,
GHSA-5pg8-h4gv-m3p8,CVE-2021-28306,HIGH,fltk,crates.io,Null pointer deference in fltk,
GHSA-8892-84wf-cg8f,,HIGH,signal-simple,crates.io,SyncChannel<T> can move 'T: !Send' to other threads,
GHSA-vjrq-cg9x-rfjp,CVE-2017-18589,HIGH,cookie,crates.io,Improper Input Validation in cookie,
GHSA-6w62-hx7r-mw68,CVE-2021-39154,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-xwxc-j97j-84gf,,HIGH,parc,crates.io,Race condition in Parc,
GHSA-9279-7hph-r3xw,CVE-2021-30129,HIGH,org.apache.sshd:sshd-mina,Maven,Buffer Overflow in Apache Mina SSHD,
GHSA-g78p-g85h-q6ww,CVE-2020-36448,HIGH,cache,crates.io,Data races in cache,
GHSA-cx4j-fxr7-jxg8,CVE-2021-25902,HIGH,glsl-layout,crates.io,Double free in glsl-layout,
GHSA-jwph-qp5h-f9wj,CVE-2020-36450,HIGH,bunch,crates.io,Data races in bunch,
GHSA-pjxv-w3qj-j8m3,CVE-2021-23415,HIGH,elFinder.AspNet,NuGet,Directory Traversal in elFinder.AspNet,
GHSA-48vq-8jqv-gm6f,,HIGH,ckb,crates.io,Remote memory exhaustion in ckb,
GHSA-cxfm-5m4g-x7xp,CVE-2021-39150,HIGH,com.thoughtworks.xstream:xstream,Maven,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,
GHSA-gffv-5hr2-f9gj,CVE-2018-20999,HIGH,orion,crates.io,Flaw in streaming state in orion,
GHSA-mvvp-gwgc-5hrp,CVE-2021-23407,HIGH,elFinder.Net.Core,NuGet,Path Traversal in elFinder.Net.Core,
GHSA-2r8p-fg3c-wcj4,CVE-2021-37654,HIGH,tensorflow,PyPI,Heap OOB and CHECK fail in `ResourceGather`,
GHSA-4x25-f45x-grv5,CVE-2021-33900,HIGH,org.apache.directory.studio:org.apache.directory.studio.parent,Maven,Missing encryption in Apache Directory Studio,
GHSA-q3m9-9fj2-mfwr,CVE-2021-32806,HIGH,Products.isurlinportal,PyPI,URL Redirection to Untrusted Site ('Open Redirect') in Products.isurlinportal,
GHSA-79wf-qcqv-r22r,CVE-2021-38196,HIGH,better-macro,crates.io,Remote code execution in better-macro,
GHSA-mc36-5m36-hjh5,CVE-2020-36455,HIGH,slock,crates.io,Data races in slock,
GHSA-9mxw-4856-9cm5,CVE-2020-36206,HIGH,rusb,crates.io,Data races in rusb,
GHSA-64gv-qg2v-vxv6,CVE-2020-25793,HIGH,sized-chunks,crates.io,Array size is not checked in sized-chunks,
GHSA-34p9-f4q3-c4r7,CVE-2016-10931,HIGH,openssl,crates.io,Improper Certificate Validation in openssl,
GHSA-9pp4-8p8v-g78w,CVE-2020-36457,HIGH,lever,crates.io,Data races in lever,
GHSA-hvqc-pc78-x9wh,CVE-2021-26306,HIGH,raw-cpuid,crates.io,Soundness issue in raw-cpuid,
GHSA-f6g6-54hm-fhxv,CVE-2020-36440,HIGH,libsbc,crates.io,Data races in libsbc,
GHSA-m296-j53x-xv95,,HIGH,tiny_future,crates.io,Data races in tiny_future,
GHSA-hpqh-2wqx-7qp5,CVE-2021-32629,HIGH,cranelift-codegen,crates.io,Memory access due to code generation flaw in Cranelift module,
GHSA-fc38-mxwr-pfhx,CVE-2021-37710,HIGH,shopware/core,Packagist,Cross-Site Scripting via SVG media files,
GHSA-hqc8-j86x-2764,CVE-2020-35893,HIGH,simple-slab,crates.io,Off-by-one error in simple-slab,
GHSA-rfgg-vccr-m46m,CVE-2020-25794,HIGH,sized-chunks,crates.io,Missing release of memory in sized-chunks,
GHSA-crv7-7245-f45f,CVE-2021-35516,HIGH,org.apache.commons:commons-compress,Maven,Improper Handling of Length Parameter Inconsistency in Compress,
GHSA-c9h5-hf8r-m97x,CVE-2020-35864,HIGH,flatbuffers,crates.io,Dangling reference in flatbuffers,
GHSA-m833-jv95-mfjh,CVE-2020-35889,HIGH,crayon,crates.io,Memory safety violation in crayon,
GHSA-hrjm-c879-pp86,CVE-2019-25003,HIGH,libsecp256k1,crates.io,libsecp256k1 contains side-channel timing attack,
GHSA-c5x2-p679-95wc,CVE-2021-37647,HIGH,tensorflow,PyPI,Null pointer dereference in `SparseTensorSliceDataset`,
GHSA-hwvq-6gjx-j797,CVE-2021-32798,HIGH,notebook,PyPI,Special Element Injection in notebook,
GHSA-5hp8-35wj-m525,CVE-2019-15542,HIGH,ammonia,crates.io,Uncontrolled recursion in ammonia,
GHSA-3jfq-g458-7qm9,CVE-2021-32804,HIGH,tar,npm,Arbitrary File Creation/Overwrite due to insufficient absolute path sanitization,
GHSA-mc84-pj99-q6hh,CVE-2021-36090,HIGH,org.apache.commons:commons-compress,Maven,Improper Handling of Length Parameter Inconsistency in Compress,
GHSA-jpwg-6gf5-5vh9,CVE-2021-29942,HIGH,reorder,crates.io,Out of bounds write in reorder,
GHSA-7hfm-57qf-j43q,CVE-2021-35515,HIGH,org.apache.commons:commons-compress,Maven,Excessive Iteration in Compress,
GHSA-xw4p-crpj-vjx2,CVE-2021-39152,HIGH,com.thoughtworks.xstream:xstream,Maven,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,
GHSA-4wj3-p7hj-cvx8,CVE-2020-35891,HIGH,ordnung,crates.io,Double free in ordnung,
GHSA-pfrg-w49c-8432,CVE-2020-0768,HIGH,Microsoft.ChakraCore,NuGet,Out-of-bounds write in ChakraCore,
GHSA-6cj2-92m5-7mvp,,HIGH,think-config,npm,Improperly Controlled Modification of Object Prototype Attributes,
GHSA-369h-pjr2-6wrh,CVE-2018-20994,HIGH,trust-dns-proto,crates.io,Uncontrolled recursion in trust-dns-proto,
GHSA-jqfh-8hw5-fqjr,CVE-2021-39157,HIGH,detect-character-encoding,npm,Improper Handling of Exceptional Conditions in detect-character-encoding,
GHSA-4cww-f7w5-x525,CVE-2020-35857,HIGH,trust-dns-server,crates.io,Stack consumption in trust-dns-server,
GHSA-g4gq-j4p2-j8fr,CVE-2021-32811,HIGH,Zope,PyPI,Remote Code Execution via Script (Python) objects under Python 3,
GHSA-v82p-hv3v-p6qp,CVE-2021-37665,HIGH,tensorflow,PyPI,Incomplete validation in MKL requantization,
GHSA-gf93-h79q-6jjv,CVE-2019-25006,HIGH,streebog,crates.io,Incorrect implementation of the Streebog hash functions in streebog,
GHSA-9f8c-f7h4-xghf,CVE-2020-1057,HIGH,Microsoft.ChakraCore,NuGet,Remote code execution in ChakraCore,
GHSA-3jc5-5hc5-33gj,CVE-2020-36208,HIGH,conquer-once,crates.io,Data races in conquer-once,
GHSA-5ph6-qq5x-7jwc,CVE-2021-32783,HIGH,github.com/projectcontour/contour,Go,ExternalName Services can be used to gain access to Envoy's admin interface,
GHSA-8xw8-mmqv-frqq,,HIGH,fake-static,crates.io,fake-static allows converting any reference into a `'static` reference,
GHSA-44qp-qhfv-c7f6,CVE-2021-30639,HIGH,org.apache.tomcat:tomcat,Maven,Improper Handling of Exceptional Conditions in Apache Tomcat,
GHSA-qr82-2c78-4m8h,CVE-2021-37671,HIGH,tensorflow,PyPI,Reference binding to nullptr in map operations,
GHSA-5xg3-j2j6-rcx4,CVE-2021-36376,HIGH,git-delta,crates.io,Relative Path Traversal in git-delta,
GHSA-9f5r-vqm5-m342,CVE-2021-26952,HIGH,ms3d,crates.io,Use of Uninitialized Resource in ms3d,
GHSA-36cg-4jff-5863,CVE-2020-36446,HIGH,signal-simple,crates.io,Data races in signal-simple,
GHSA-mp6f-p9gp-vpj9,CVE-2020-25792,HIGH,sized-chunks,crates.io,Array size is not checked in sized-chunks,
GHSA-6226-h7ff-ch6c,CVE-2021-32808,HIGH,ckeditor4,npm,Widget feature vulnerability allowing to execute JavaScript code using undo functionality,
GHSA-hv87-47h9-jcvq,CVE-2018-20993,HIGH,yaml-rust,crates.io,Uncontrolled recursion in rust-yaml,
GHSA-r628-mhmh-qjhw,CVE-2021-32803,HIGH,tar,npm,Arbitrary File Creation/Overwrite via insufficient symlink protection due to directory cache poisoning,
GHSA-368f-29c3-4f2r,CVE-2020-36437,HIGH,conqueue,crates.io,Data race in conqueue,
GHSA-xr7r-88qv-q7hm,CVE-2019-25001,HIGH,serde_cbor,crates.io,Out of bounds write in serde_cbor,
GHSA-mq5p-2mcr-m52j,CVE-2021-39160,HIGH,nbgitpuller,PyPI,Code injection in nbgitpuller,
GHSA-vp6r-mrq9-8f4h,CVE-2020-36462,HIGH,syncpool,crates.io,Data race in syncpool,
GHSA-qrwc-jxf5-g8x6,CVE-2020-35890,HIGH,ordnung,crates.io,Out of bounds read in ordnung,
GHSA-g25h-jr74-qp5j,CVE-2021-37663,HIGH,tensorflow,PyPI,Incomplete validation in `QuantizeV2`,
GHSA-34jq-548x-m2x9,CVE-2021-38623,HIGH,webcoast/deferred-image-processing,Packagist,Improper Resource Shutdown or Release in TYPO3 extension,
GHSA-77m6-x95j-75r5,CVE-2020-36439,HIGH,ticketed_lock,crates.io,Data races in ticketed_lock,
GHSA-xp6v-qx65-4pp7,CVE-2020-36211,HIGH,gfwx,crates.io,Data races in gfwx,
GHSA-6c65-xcf5-299x,CVE-2019-16144,HIGH,generator,crates.io,Uninitialized memory use in generator,
GHSA-hv7x-f3pv-gpwr,CVE-2019-16137,HIGH,spin,crates.io,Wrong memory orderings violates mutual exclusion in spin,
GHSA-3mf3-2gv9-h39j,CVE-2021-26308,HIGH,marc,crates.io,Uninitialized buffer use in marc,
GHSA-w4xf-2pqw-5mq7,CVE-2021-37666,HIGH,tensorflow,PyPI,Reference binding to nullptr in `RaggedTensorToVariant`,
GHSA-p9gf-gmfv-398m,CVE-2021-29938,HIGH,slice-deque,crates.io,Double free in slice-deque,
GHSA-fcwc-p4fc-c5cc,CVE-2021-37643,HIGH,tensorflow,PyPI,Null pointer dereference in `MatrixDiagPartOp`,
GHSA-f997-8gxg-r354,CVE-2020-36458,HIGH,lexer,crates.io,Data races in lexer,
GHSA-8q2v-67v7-6vc6,CVE-2020-35882,HIGH,rocket,crates.io,Data races in rocket,
GHSA-hwfp-hg2m-9vr2,CVE-2021-32559,HIGH,pywin32,PyPI,Integer overflow in pywin32,
GHSA-5955-9wpr-37jh,CVE-2021-37713,HIGH,tar,npm,Arbitrary File Creation/Overwrite on Windows via insufficient relative path sanitization,
GHSA-9jxw-cfrh-jxq6,CVE-2021-39172,HIGH,cachethq/cachet,Packagist,Cachet vulnerable to new line injection during configuration edition,
GHSA-7f92-rr6w-cq64,,HIGH,vyper,PyPI,Storage corruption due to variables overwritten by re-entrancy locks,
GHSA-h76r-vgf3-j6w5,CVE-2021-29487,HIGH,october/system,Packagist,October CMS auth bypass and account takeover,
GHSA-9r2w-394v-53qc,CVE-2021-37701,HIGH,tar,npm,Arbitrary File Creation/Overwrite via insufficient symlink protection due to directory cache poisoning using symbolic links,
GHSA-wc43-7wj6-4ggr,CVE-2020-1180,HIGH,Microsoft.ChakraCore,NuGet,Remote code execution in ChakraCore,
GHSA-rw2c-c256-3r53,CVE-2020-36215,HIGH,hashconsing,crates.io,Data races in hashconsing,
GHSA-686h-j8r8-wmfm,CVE-2020-36451,HIGH,rcu_cell,crates.io,Data races in rcu_cell,
GHSA-955p-rc5h-hg6h,CVE-2021-29931,HIGH,arenavec,crates.io,Double free in arenavec,
GHSA-6gv8-p3vj-pxvr,CVE-2021-37649,HIGH,tensorflow,PyPI,Null pointer dereference in `UncompressElement`,
GHSA-h7v4-7xg3-hxcc,CVE-2021-39147,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-c9qf-r67m-p7cg,CVE-2021-37637,HIGH,tensorflow,PyPI,Null pointer dereference in `CompressElement`,
GHSA-29hg-r7c7-54fr,CVE-2021-29933,HIGH,insert_many,crates.io,Double free in insert_many,
GHSA-rh89-x75f-rh3c,CVE-2019-15553,HIGH,memoffset,crates.io,Exposure of uninitialized memory in memoffset,
GHSA-wp77-4gmm-7cq8,CVE-2021-37648,HIGH,tensorflow,PyPI,Incorrect validation of `SaveV2` inputs,
GHSA-fhv4-fx3v-77w6,CVE-2021-28036,HIGH,quinn,crates.io,quinn invalidly assumes the memory layout of std::net::SocketAddr,
GHSA-32v7-ghpr-c8hg,CVE-2019-15547,HIGH,ncurses,crates.io,Mishandling of format strings in ncurses,
GHSA-x3v2-fgr6-3wmm,CVE-2021-25908,HIGH,fil-ocl,crates.io,Double free in fil-ocl,
GHSA-p8pq-r894-fm8f,CVE-2021-39146,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-49fq-pw77-6qxj,CVE-2019-16882,HIGH,string-interner,crates.io,Use after free in string-interner,
GHSA-pfjq-935c-4895,,HIGH,v9,crates.io,Data races in v9,
GHSA-rjh8-p66p-jrh5,CVE-2020-35871,HIGH,rusqlite,crates.io,Data races in rusqlite,
GHSA-vc5p-j8vw-mc6x,CVE-2021-31155,HIGH,pleaser,crates.io,Permissions bypass in pleaser,
GHSA-r88h-6987-g79f,,HIGH,syncpool,crates.io,Data races on syncpool,
GHSA-rh7x-ppxx-p34c,CVE-2020-35896,HIGH,ws,crates.io,Insufficient size checks in ws,
GHSA-qpgv-g792-wh6x,CVE-2021-29932,HIGH,parse_duration,crates.io,Uncontrolled Resource Consumption in parse_duration,
GHSA-gx5w-rrhp-f436,CVE-2020-26297,HIGH,mdBook,crates.io,XSS in mdBook,
GHSA-2q8x-2p7f-574v,CVE-2021-39153,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-hxw9-jxqw-jc8j,CVE-2020-36459,HIGH,dces,crates.io,Data races in dces,
GHSA-79mg-4w23-4fqc,CVE-2021-39165,HIGH,cachethq/cachet,Packagist,Unauthenticated SQL Injection in Cachet,
GHSA-27wq-qx3q-fxm9,CVE-2021-39131,HIGH,ced,npm,Improper Handling of Unexpected Data Type in ced,
GHSA-9frf-r7c7-j2vg,CVE-2021-29939,HIGH,stackvector,crates.io,Out of bounds write in stackvector,
GHSA-327x-39hh-65wf,CVE-2021-29930,HIGH,arenavec,crates.io,Out of bounds write in arenavec,
GHSA-wq8f-46ww-6c2h,CVE-2018-20989,HIGH,untrusted,crates.io,Integer underflow in untrusted,
GHSA-3837-87vh-xq3w,CVE-2020-36447,HIGH,v9,crates.io,Data race in v9,
GHSA-64xx-cq4q-mf44,CVE-2021-39139,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to an Arbitrary Code Execution attack,
GHSA-j9h8-phrw-h4fh,CVE-2021-39144,HIGH,com.thoughtworks.xstream:xstream,Maven,XStream is vulnerable to a Remote Command Execution attack,
GHSA-m7w4-8wp8-m2xq,CVE-2020-36442,HIGH,beef,crates.io,Data races in beef,
GHSA-g489-xrw3-3v8w,CVE-2020-36207,HIGH,aovec,crates.io,Data races in aovec,
GHSA-c8xp-8mf3-62h9,CVE-2021-3761,HIGH,github.com/cloudflare/cfrpki,Go,OctoRPKI lacks contextual out-of-bounds check when validating RPKI ROA maxLength values,
GHSA-98vv-pw6r-q6q4,CVE-2021-23437,HIGH,pillow,PyPI,Uncontrolled Resource Consumption in pillow,
GHSA-3jmw-c69h-426c,CVE-2021-39133,HIGH,org.rundeck:rundeck-core,Maven,Cross-Site Request Forgery (CSRF) can run untrusted code on Rundeck server,
GHSA-84p7-fh9c-6g8h,,HIGH,mixme,npm,Prototype Pollution in mixme,
GHSA-cfc2-wjcm-c8fm,CVE-2021-39206,HIGH,github.com/pomerium/pomerium,Go,Incorrect Authorization with specially crafted requests,
GHSA-fjqg-w8g6-hhq8,CVE-2021-25956,HIGH,dolibarr/dolibarr,Packagist,Dolibarr vulnerable to Improper Authentication and Improper Access Control,
GHSA-4hpq-rjcx-7vj9,CVE-2021-23435,HIGH,clearance,RubyGems,Clearance Gem Open Redirect Vulnerability,
GHSA-h9w3-f7x6-v54c,CVE-2021-23441,HIGH,com.jsoniter:jsoniter,Maven,Deserialization of Untrusted Data in com.jsoniter:jsoniter,
GHSA-ggxm-pgc9-g7fp,CVE-2021-31799,HIGH,rdoc,RubyGems,Arbitrary Code Execution in Rdoc,
GHSA-f34x-8pf6-qc9c,CVE-2021-40143,HIGH,org.sonatype.nexus:nexus-repository,Maven,HTTP header injection in Sonatype Nexus Repository,
GHSA-3q6g-vf58-7m4g,CVE-2021-32838,HIGH,flask-restx,PyPI,Regular Expression Denial of Service in flask-restx,
GHSA-vvf2-ppj9-pp49,CVE-2021-3794,HIGH,@vuelidate/validators,npm,Inefficient Regular Expression Complexity in vuelidate,
GHSA-vwhc-pww7-72x6,CVE-2021-32831,HIGH,total.js,npm,Code Injection in total.js,
GHSA-x6jv-5vfg-gm7x,CVE-2021-21501,HIGH,github.com/apache/servicecomb-service-center,Go,Path traversal in ServiceCenter,
GHSA-hqv3-qq72-78cv,CVE-2021-23430,HIGH,startserver,npm,Directory Traversal in startserver,
GHSA-58g2-9fqr-36q2,CVE-2021-23426,HIGH,Proto,npm,Prototype Pollution in Proto,
GHSA-9rjp-r58j-fxgq,CVE-2021-23428,HIGH,elFinder.NetCore,NuGet,Path traversal in elFinder.NetCore,
GHSA-9j49-mfvp-vmhm,CVE-2021-23406,HIGH,pac-resolver,npm,Code Injection in pac-resolver,
GHSA-9vjp-v76f-g363,CVE-2021-37137,HIGH,io.netty:netty-codec,Maven, SnappyFrameDecoder doesn't restrict chunk length any may buffer skippable chunks in an unnecessary way,
GHSA-fpv6-f8jw-rc3r,CVE-2021-41088,HIGH,github.com/elves/elvish,Go,Elvish vulnerable to remote code execution via the web UI backend,
GHSA-p9wf-3xpg-c9g5,CVE-2021-39371,HIGH,pywps,PyPI,XML External Entity Injection in PyWPS,
GHSA-rh5w-82wh-jhr8,CVE-2021-27912,HIGH,mautic/core,Packagist,XSS vulnerability on asset view,
GHSA-93q8-gq69-wqmw,CVE-2021-3807,HIGH,ansi-regex,npm,Inefficient Regular Expression Complexity in chalk/ansi-regex,
GHSA-6q3p-36f4-cwxv,CVE-2020-21122,HIGH,com.bstek.ureport:ureport2-console,Maven,Server-Side Request Forgery in UReport,
GHSA-gh8j-2pgf-x458,CVE-2021-40839,HIGH,rencode,PyPI,Infinite Loop in rencode,
GHSA-hf66-r44g-p7j9,CVE-2021-23446,HIGH,handsontable,npm,Inefficient Regular Expression Complexity in handsontable,
GHSA-2v88-qq7x-xq5f,CVE-2021-39170,HIGH,pimcore/pimcore,Packagist,Improper Encoding or Escaping of Output in Asset Metadata Component,
GHSA-72hm-fx78-xwhc,CVE-2021-27911,HIGH,mautic/core,Packagist,XSS vulnerability on contacts view,
GHSA-x38q-xg2h-rxgx,CVE-2020-23478,HIGH,leo,PyPI,Regular Expression Denial of Service in Leo Editor,
GHSA-5vcm-3xc3-w7x3,CVE-2021-41084,HIGH,org.http4s:http4s-server,Maven,Response Splitting from unsanitized headers,
GHSA-92v9-xh2q-fq9f,CVE-2021-23442,HIGH,@cookiex/deep,npm,Prototype Pollution in cookiex/deep,
GHSA-36mj-6r7r-mqhf,,HIGH,ezsystems/ezplatform-rest,Packagist,User can obtain JWT token even if account is disabled,
GHSA-87p2-cvhq-q4mv,CVE-2020-13929,HIGH,org.apache.zeppelin:zeppelin,Maven,Authentication bypass in Apache Zeppelin,
